"ParameterPath","Value","Formula","RHSFormula"
S2|Organism|Muscle|Vf (neutral lipid)-PT,0.0238,,
S2|Organism|Muscle|Vf (phospholipid)-PT,0.0072,,
S2|Organism|Muscle|Vf (protein),0.177,,
S2|Organism|Muscle|Vf (water),0.811,,
S2|Organism|Muscle|Vf (water)-PT,0.76,,
S2|Organism|Muscle|Fraction interstitial,0.16,,
S2|Organism|Muscle|Vf (neutral lipid)-RR,0.022,,
S2|Organism|Muscle|Vf (neutral lipid)-WS,0.0049,,
S2|Organism|Muscle|Vf (neutral phospholipid)-RR,0.0078,,
S2|Organism|Muscle|Vf (neutral phospholipid, plasma)-WS,0.0042,,
S2|Organism|Muscle|Vf (extracellular water)-RR,0.079,,
S2|Organism|Muscle|Vf (protein)-WS,0.19,,
S2|Organism|Muscle|Vf (intracellular water)-RR,0.666,,
S2|Organism|Muscle|Vf (water)-WS,0.76,,
S2|Organism|Muscle|Specific blood flow rate,0.03419,,
S2|Organism|Muscle|Volume|Percentile,0.535035460046944,,
S2|Organism|Muscle|Volume|Mean,26.0528937105536,,
S2|Organism|Muscle|Volume|GeometricDeviation,1.1,,
S2|Organism|Muscle|Vf (lipid)|Percentile,0.5,,
S2|Organism|Muscle|Vf (lipid)|Mean,0.013,,
S2|Organism|Muscle|Vf (neutral lipid)-PT|Percentile,0.5,,
S2|Organism|Muscle|Vf (neutral lipid)-PT|Mean,0.0238,,
S2|Organism|Muscle|Vf (phospholipid)-PT|Percentile,0.5,,
S2|Organism|Muscle|Vf (phospholipid)-PT|Mean,0.0072,,
S2|Organism|Muscle|Vf (protein)|Percentile,0.5,,
S2|Organism|Muscle|Vf (protein)|Mean,0.177,,
S2|Organism|Muscle|Vf (water)|Percentile,0.5,,
S2|Organism|Muscle|Vf (water)|Mean,0.811,,
S2|Organism|Muscle|Vf (water)-PT|Percentile,0.5,,
S2|Organism|Muscle|Vf (water)-PT|Mean,0.76,,
S2|Organism|Muscle|Fraction interstitial|Percentile,0.5,,
S2|Organism|Muscle|Fraction interstitial|Mean,0.16,,
S2|Organism|Muscle|Vf (neutral lipid)-RR|Percentile,0.5,,
S2|Organism|Muscle|Vf (neutral lipid)-RR|Mean,0.022,,
S2|Organism|Muscle|Vf (neutral lipid)-WS|Percentile,0.5,,
S2|Organism|Muscle|Vf (neutral lipid)-WS|Mean,0.0049,,
S2|Organism|Muscle|Vf (neutral phospholipid)-RR|Percentile,0.5,,
S2|Organism|Muscle|Vf (neutral phospholipid)-RR|Mean,0.0078,,
S2|Organism|Muscle|Vf (neutral phospholipid, plasma)-WS|Percentile,0.5,,
S2|Organism|Muscle|Vf (neutral phospholipid, plasma)-WS|Mean,0.0042,,
S2|Organism|Muscle|Vf (extracellular water)-RR|Percentile,0.5,,
S2|Organism|Muscle|Vf (extracellular water)-RR|Mean,0.079,,
S2|Organism|Muscle|Vf (protein)-WS|Percentile,0.5,,
S2|Organism|Muscle|Vf (protein)-WS|Mean,0.19,,
S2|Organism|Muscle|Vf (intracellular water)-RR|Percentile,0.5,,
S2|Organism|Muscle|Vf (intracellular water)-RR|Mean,0.666,,
S2|Organism|Muscle|Vf (water)-WS|Percentile,0.5,,
S2|Organism|Muscle|Vf (water)-WS|Mean,0.76,,
S2|Organism|Muscle|Specific blood flow rate|Percentile,0.5,,
S2|Organism|Muscle|Specific blood flow rate|Mean,0.03419,,
S2|Organism|Muscle|Specific blood flow rate|Deviation,0.0017095,,
S2|Organism|Muscle|Plasma|Volume of protein container,0.348106128835824,Volume,
S2|Organism|Muscle|Plasma|Volume,0.348106128835824,f_vas*(1-HCT)*V_org,
S2|Organism|Muscle|Plasma|Midazolam|Concentration,0,V>0 ? M/V : 0,
S2|Organism|Muscle|Plasma|Midazolam|Partition coefficient (water/container),0.2,fu,
S2|Organism|Muscle|BloodCells|Volume of protein container,0.308697887835542,Volume,
S2|Organism|Muscle|BloodCells|Volume,0.308697887835542,f_vas*HCT*V,
S2|Organism|Muscle|BloodCells|Midazolam|Concentration,0,V>0 ? M/V : 0,
S2|Organism|Muscle|BloodCells|Midazolam|Partition coefficient (water/container),17.0986813978402,K_rbc/fu,
S2|Organism|Muscle|Interstitial|Volume of protein container,4.20354570669675,Volume,
S2|Organism|Muscle|Interstitial|Volume,4.20354570669675,f_int*V,
S2|Organism|Muscle|Interstitial|pH,7.4,pH_int,
S2|Organism|Muscle|Interstitial|Midazolam|Concentration,0,V>0 ? M/V : 0,
S2|Organism|Muscle|Interstitial|Midazolam|Partition coefficient (water/container),0.409436696992278,K_water_int,
S2|Organism|Muscle|Intracellular|Volume of protein container,26.2721606668547,Volume,
S2|Organism|Muscle|Intracellular|Volume,21.4118109434865,f_cell*V,
S2|Organism|Muscle|Intracellular|pH,6.81,,
S2|Organism|Muscle|Intracellular|Midazolam|Concentration,0,V>0 ? M/V : 0,
S2|Organism|Muscle|Intracellular|Midazolam|Partition coefficient (water/container),0.0313583253266181,K_water_cell,
S2|Organism|Pancreas|Weight (tissue),0.153450417251894,Volume * Density,
S2|Organism|Pancreas|Fluid recirculation flow rate,7.59145541339601E-07,f_Jiso * (1-alpha_l) * Q_lymph * (V/V_mouse)^(exp_Jiso_scale - 1),
S2|Organism|Pancreas|Lymph flow rate,0.000842530579696611,f_lymph*Q*(1-HCT),
S2|Organism|Pancreas|Volume (endothelium),0.000874667378335799,SA_pls_int*d_endo,
S2|Organism|Pancreas|Fraction intracellular,0.68,1 - f_int - f_vas,
S2|Organism|Pancreas|Blood flow rate,0.0524646976584227,Qspec * Weight,
S2|Organism|Pancreas|Density (tissue),1,,
S2|Organism|Pancreas|Fluid recirculation flow proportionality factor,0.01,,
S2|Organism|Pancreas|Lymph flow proportionality factor,0.0303,,
S2|Organism|Pancreas|Organ volume mouse,0.00013,,
S2|Organism|Pancreas|Allometric scale factor,0.75,,
S2|Organism|Pancreas|Fraction of blood for sampling,1,,
S2|Organism|Pancreas|Flow fraction via large pores,0.05,,
S2|Organism|Pancreas|Hydraulic conductivity,3.22222222222222E-11,,
S2|Organism|Pancreas|Radius (large pores),2.5E-07,,
S2|Organism|Pancreas|Radius (small pores),4.5E-08,,
S2|Organism|Pancreas|Vf (lipid),0.08,,
S2|Organism|Pancreas|Vf (neutral lipid)-PT,0.0403,,
S2|Organism|Pancreas|Vf (phospholipid)-PT,0.01067,,
S2|Organism|Pancreas|Vf (protein),0.13,,
S2|Organism|Pancreas|Albumin ratio (tissue/plasma),0.06,,
S2|Organism|Pancreas|Albumin ratio (tissue/plasma)-PT,0.5,,
S2|Organism|Pancreas|Lipoprotein ratio (tissue/plasma),0.06,,
S2|Organism|Pancreas|Vf (water),0.71,,
S2|Organism|Pancreas|Vf (water)-PT,0.71,,
S2|Organism|Pancreas|Fraction vascular,0.2,,
S2|Organism|Pancreas|Fraction interstitial,0.12,,
S2|Organism|Pancreas|Vf (neutral lipid)-RR,0.0403,,
S2|Organism|Pancreas|Vf (neutral lipid)-WS,0.0403,,
S2|Organism|Pancreas|Vf (neutral phospholipid)-RR,0.009,,
S2|Organism|Pancreas|Vf (neutral phospholipid, plasma)-WS,0.009,,
S2|Organism|Pancreas|Vf (extracellular water)-RR,0.12,,
S2|Organism|Pancreas|Vf (protein)-WS,0.13,,
S2|Organism|Pancreas|Vf (intracellular water)-RR,0.521,,
S2|Organism|Pancreas|Vf (water)-WS,0.71,,
S2|Organism|Pancreas|Acidic phospholipids [mg/g] - RR,1.67,,
S2|Organism|Pancreas|Vf (acidic phospholipids)-WS,0.00167,,
S2|Organism|Pancreas|Volume,0.153450417251894,,
S2|Organism|Pancreas|Specific blood flow rate,0.3419,,
S2|Organism|Pancreas|Volume|Percentile,0.501621590768372,,
S2|Organism|Pancreas|Volume|Mean,0.153282906300256,,
S2|Organism|Pancreas|Volume|Deviation,0.0412103529546573,,
S2|Organism|Pancreas|Specific blood flow rate|Percentile,0.5,,
S2|Organism|Pancreas|Specific blood flow rate|Mean,0.3419,,
S2|Organism|Pancreas|Specific blood flow rate|Deviation,0.017095,,
S2|Organism|Pancreas|Plasma|Volume of protein container,0.0162657442287008,Volume,
S2|Organism|Pancreas|Plasma|Volume,0.0162657442287008,f_vas*(1-HCT)*V_org,
S2|Organism|Pancreas|Plasma|Midazolam|Concentration,0,V>0 ? M/V : 0,
S2|Organism|Pancreas|Plasma|Midazolam|Partition coefficient (water/container),0.2,fu,
S2|Organism|Pancreas|BloodCells|Volume of protein container,0.0144243392216781,Volume,
S2|Organism|Pancreas|BloodCells|Volume,0.0144243392216781,f_vas*HCT*V,
S2|Organism|Pancreas|BloodCells|Midazolam|Concentration,0,V>0 ? M/V : 0,
S2|Organism|Pancreas|BloodCells|Midazolam|Partition coefficient (water/container),17.0986813978402,K_rbc/fu,
S2|Organism|Pancreas|Interstitial|Volume of protein container,0.0184140500702273,Volume,
S2|Organism|Pancreas|Interstitial|Volume,0.0184140500702273,f_int*V,
S2|Organism|Pancreas|Interstitial|pH,7.4,pH_int,
S2|Organism|Pancreas|Interstitial|Midazolam|Concentration,0,V>0 ? M/V : 0,
S2|Organism|Pancreas|Interstitial|Midazolam|Partition coefficient (water/container),0.409436696992278,K_water_int,
S2|Organism|Pancreas|Intracellular|Volume of protein container,0.153450417251894,Volume,
S2|Organism|Pancreas|Intracellular|Volume,0.104346283731288,f_cell*V,
S2|Organism|Pancreas|Intracellular|pH,7.4,,
S2|Organism|Pancreas|Intracellular|Midazolam|Concentration,0,V>0 ? M/V : 0,
S2|Organism|Pancreas|Intracellular|Midazolam|Partition coefficient (water/container),0.0179836432448148,K_water_cell,
S2|Organism|PortalVein|Weight (tissue),0.835742739689423,Volume * Density,
S2|Organism|PortalVein|Lymph flow rate,0.00444825648149304,Q_Lymph_sto + Q_Lymph_sin_incl_Mucosa + Q_Lymph_lin_incl_Mucosa + Q_Lymph_pan + Q_Lymph_spl,
S2|Organism|PortalVein|Blood flow rate,0.971869789512677,Q_sto + Q_sin + Q_lin + Q_pan + Q_spl,
S2|Organism|PortalVein|Density (tissue),1,,
S2|Organism|PortalVein|Allometric scale factor,0.75,,
S2|Organism|PortalVein|Fraction vascular,1,,
S2|Organism|PortalVein|Volume,0.835742739689423,,
S2|Organism|PortalVein|Volume|Percentile,0.501211877727557,,
S2|Organism|PortalVein|Volume|Mean,0.83561581977504,,
S2|Organism|PortalVein|Volume|Deviation,0.041780790988752,,
S2|Organism|PortalVein|Plasma|Volume of protein container,0.442943652035394,Volume,
S2|Organism|PortalVein|Plasma|Volume,0.442943652035394,(1-HCT)*V,
S2|Organism|PortalVein|Plasma|Midazolam|Concentration,0,V>0 ? M/V : 0,
S2|Organism|PortalVein|Plasma|Midazolam|Partition coefficient (water/container),0.2,fu,
S2|Organism|PortalVein|BloodCells|Volume of protein container,0.392799087654029,Volume,
S2|Organism|PortalVein|BloodCells|Volume,0.392799087654029,HCT*V,
S2|Organism|PortalVein|BloodCells|Midazolam|Concentration,0,V>0 ? M/V : 0,
S2|Organism|PortalVein|BloodCells|Midazolam|Partition coefficient (water/container),17.0986813978402,K_rbc/fu,
S2|Organism|Skin|Weight (tissue),3.03164656853249,Volume * Density,
S2|Organism|Skin|Fluid recirculation flow rate,2.83041709894043E-05,f_Jiso * (1-alpha_l) * Q_lymph * (V/V_mouse)^(exp_Jiso_scale - 1),
S2|Organism|Skin|Lymph flow rate,0.000488947354017076,f_lymph*Q*(1-HCT),
S2|Organism|Skin|Volume (endothelium),0.00397448865134609,SA_pls_int*d_endo,
S2|Organism|Skin|Fraction intracellular,0.652,1 - f_int - f_vas,
S2|Organism|Skin|Blood flow rate,0.262085845849633,Qspec * Weight,
S2|Organism|Skin|Density (tissue),1,,
S2|Organism|Skin|Fluid recirculation flow proportionality factor,0.617,,
S2|Organism|Skin|Lymph flow proportionality factor,0.00352,,
S2|Organism|Skin|Organ volume mouse,0.0029,,
S2|Organism|Skin|Peripheral blood flow fraction,0.713,,
S2|Organism|Skin|Allometric scale factor,1.6,,
S2|Organism|Skin|Fraction of blood for sampling,1,,
S2|Organism|Skin|Fraction vascular,0.046,,
S2|Organism|Skin|Flow fraction via large pores,0.05,,
S2|Organism|Skin|Hydraulic conductivity,1.94722E-11,,
S2|Organism|Skin|Radius (large pores),2.5E-07,,
S2|Organism|Skin|Radius (small pores),4.5E-08,,
S2|Organism|Skin|Vf (lipid),0.1,,
S2|Organism|Skin|Vf (neutral lipid)-PT,0.0284,,
S2|Organism|Skin|Vf (phospholipid)-PT,0.0111,,
S2|Organism|Skin|Vf (protein),0.288,,
S2|Organism|Skin|Albumin ratio (tissue/plasma),0.277,,
S2|Organism|Skin|Albumin ratio (tissue/plasma)-PT,0.5,,
S2|Organism|Skin|Lipoprotein ratio (tissue/plasma),0.096,,
S2|Organism|Skin|Vf (water),0.612,,
S2|Organism|Skin|Vf (water)-PT,0.718,,
S2|Organism|Skin|Fraction interstitial,0.302,,
S2|Organism|Skin|Vf (neutral lipid)-RR,0.0603,,
S2|Organism|Skin|Vf (neutral lipid)-WS,0.126,,
S2|Organism|Skin|Vf (neutral phospholipid)-RR,0.0044,,
S2|Organism|Skin|Vf (neutral phospholipid, plasma)-WS,0.0112,,
S2|Organism|Skin|Vf (extracellular water)-RR,0.382,,
S2|Organism|Skin|Vf (protein)-WS,0.41,,
S2|Organism|Skin|Vf (intracellular water)-RR,0.276,,
S2|Organism|Skin|Vf (water)-WS,0.47,,
S2|Organism|Skin|Acidic phospholipids [mg/g] - RR,1.32,,
S2|Organism|Skin|Vf (acidic phospholipids)-WS,0.0028,,
S2|Organism|Skin|Volume,3.03164656853249,,
S2|Organism|Skin|Specific blood flow rate,0.08645,,
S2|Organism|Skin|Volume|Percentile,0.504614434638786,,
S2|Organism|Skin|Volume|Mean,3.0298942433376,,
S2|Organism|Skin|Volume|Deviation,0.15149471216688,,
S2|Organism|Skin|Specific blood flow rate|Percentile,0.5,,
S2|Organism|Skin|Specific blood flow rate|Mean,0.08645,,
S2|Organism|Skin|Specific blood flow rate|Deviation,0.0043225,,
S2|Organism|Skin|Plasma|Volume of protein container,0.073911543340822,Volume,
S2|Organism|Skin|Plasma|Volume,0.073911543340822,f_vas*(1-HCT)*V_org,
S2|Organism|Skin|Plasma|Midazolam|Concentration,0,V>0 ? M/V : 0,
S2|Organism|Skin|Plasma|Midazolam|Partition coefficient (water/container),0.2,fu,
S2|Organism|Skin|BloodCells|Volume of protein container,0.0655441988116723,Volume,
S2|Organism|Skin|BloodCells|Volume,0.0655441988116723,f_vas*HCT*V,
S2|Organism|Skin|BloodCells|Midazolam|Concentration,0,V>0 ? M/V : 0,
S2|Organism|Skin|BloodCells|Midazolam|Partition coefficient (water/container),17.0986813978402,K_rbc/fu,
S2|Organism|Skin|Interstitial|Volume of protein container,0.915557263696811,Volume,
S2|Organism|Skin|Interstitial|Volume,0.915557263696811,f_int*V,
S2|Organism|Skin|Interstitial|pH,7.4,pH_int,
S2|Organism|Skin|Interstitial|Midazolam|Concentration,0,V>0 ? M/V : 0,
S2|Organism|Skin|Interstitial|Midazolam|Partition coefficient (water/container),0.409436696992278,K_water_int,
S2|Organism|Skin|Intracellular|Volume of protein container,3.03164656853249,Volume,
S2|Organism|Skin|Intracellular|Volume,1.97663356268318,f_cell*V,
S2|Organism|Skin|Intracellular|pH,7,,
S2|Organism|Skin|Intracellular|Midazolam|Concentration,0,V>0 ? M/V : 0,
S2|Organism|Skin|Intracellular|Midazolam|Partition coefficient (water/container),0.0125975152226531,K_water_cell,
S2|Organism|Spleen|Weight (tissue),0.166670965671326,Volume * Density,
S2|Organism|Spleen|Fluid recirculation flow rate,2.3814409323488E-07,f_Jiso * (1-alpha_l) * Q_lymph * (V/V_mouse)^(exp_Jiso_scale - 1),
S2|Organism|Spleen|Lymph flow rate,0.00140828055345768,f_lymph*Q*(1-HCT),
S2|Organism|Spleen|Volume (endothelium),0.00156754043213882,SA_pls_int*d_endo,
S2|Organism|Spleen|Fraction intracellular,0.52,1 - f_int - f_vas,
S2|Organism|Spleen|Blood flow rate,0.133524277373441,Qspec * Weight,
S2|Organism|Spleen|Density (tissue),1,,
S2|Organism|Spleen|Fluid recirculation flow proportionality factor,0.01,,
S2|Organism|Spleen|Lymph flow proportionality factor,0.0199,,
S2|Organism|Spleen|Organ volume mouse,0.0001,,
S2|Organism|Spleen|Allometric scale factor,0.75,,
S2|Organism|Spleen|Fraction of blood for sampling,1,,
S2|Organism|Spleen|Flow fraction via large pores,0.8,,
S2|Organism|Spleen|Hydraulic conductivity,3.88888888888889E-11,,
S2|Organism|Spleen|Radius (large pores),3.3E-07,,
S2|Organism|Spleen|Radius (small pores),9E-08,,
S2|Organism|Spleen|Vf (lipid),0.016,,
S2|Organism|Spleen|Vf (neutral lipid)-PT,0.0201,,
S2|Organism|Spleen|Fraction vascular,0.33,,
S2|Organism|Spleen|Vf (phospholipid)-PT,0.0198,,
S2|Organism|Spleen|Vf (protein),0.194,,
S2|Organism|Spleen|Albumin ratio (tissue/plasma),0.097,,
S2|Organism|Spleen|Albumin ratio (tissue/plasma)-PT,0.5,,
S2|Organism|Spleen|Lipoprotein ratio (tissue/plasma),0.207,,
S2|Organism|Spleen|Vf (water),0.778,,
S2|Organism|Spleen|Vf (water)-PT,0.788,,
S2|Organism|Spleen|Fraction interstitial,0.15,,
S2|Organism|Spleen|Vf (neutral lipid)-RR,0.0071,,
S2|Organism|Spleen|Vf (neutral lipid)-WS,0.006,,
S2|Organism|Spleen|Vf (neutral phospholipid)-RR,0.0107,,
S2|Organism|Spleen|Vf (neutral phospholipid, plasma)-WS,0.0108,,
S2|Organism|Spleen|Vf (extracellular water)-RR,0.207,,
S2|Organism|Spleen|Vf (protein)-WS,0.23,,
S2|Organism|Spleen|Vf (intracellular water)-RR,0.355,,
S2|Organism|Spleen|Vf (water)-WS,0.75,,
S2|Organism|Spleen|Acidic phospholipids [mg/g] - RR,3.18,,
S2|Organism|Spleen|Vf (acidic phospholipids)-WS,0.003,,
S2|Organism|Spleen|Volume,0.166670965671326,,
S2|Organism|Spleen|Specific blood flow rate,0.801125,,
S2|Organism|Spleen|Volume|Percentile,0.344203171344996,,
S2|Organism|Spleen|Volume|Mean,0.196099207667264,,
S2|Organism|Spleen|Volume|GeometricDeviation,1.5,,
S2|Organism|Spleen|Specific blood flow rate|Percentile,0.5,,
S2|Organism|Spleen|Specific blood flow rate|Mean,0.801125,,
S2|Organism|Spleen|Specific blood flow rate|Deviation,0.04005625,,
S2|Organism|Spleen|Plasma|Volume of protein container,0.0291507518959149,Volume,
S2|Organism|Spleen|Plasma|Volume,0.0291507518959149,f_vas*(1-HCT)*V_org,
S2|Organism|Spleen|Plasma|Midazolam|Concentration,0,V>0 ? M/V : 0,
S2|Organism|Spleen|Plasma|Midazolam|Partition coefficient (water/container),0.2,fu,
S2|Organism|Spleen|BloodCells|Volume of protein container,0.0258506667756227,Volume,
S2|Organism|Spleen|BloodCells|Volume,0.0258506667756227,f_vas*HCT*V,
S2|Organism|Spleen|BloodCells|Midazolam|Concentration,0,V>0 ? M/V : 0,
S2|Organism|Spleen|BloodCells|Midazolam|Partition coefficient (water/container),17.0986813978402,K_rbc/fu,
S2|Organism|Spleen|Interstitial|Volume of protein container,0.0250006448506989,Volume,
S2|Organism|Spleen|Interstitial|Volume,0.0250006448506989,f_int*V,
S2|Organism|Spleen|Interstitial|pH,7.4,pH_int,
S2|Organism|Spleen|Interstitial|Midazolam|Concentration,0,V>0 ? M/V : 0,
S2|Organism|Spleen|Interstitial|Midazolam|Partition coefficient (water/container),0.409436696992278,K_water_int,
S2|Organism|Spleen|Intracellular|Volume of protein container,0.166670965671326,Volume,
S2|Organism|Spleen|Intracellular|Volume,0.0866689021490895,f_cell*V,
S2|Organism|Spleen|Intracellular|pH,7,,
S2|Organism|Spleen|Intracellular|Midazolam|Concentration,0,V>0 ? M/V : 0,
S2|Organism|Spleen|Intracellular|Midazolam|Partition coefficient (water/container),0.0726479202384458,K_water_cell,
S2|Organism|Saliva|Weight (tissue),0.00493430137794469,Volume * Density,
S2|Organism|Saliva|Volume,0.00493430137794469,0.006 * BW / 73,
S2|Organism|Saliva|Density (tissue),1,,
S2|Organism|Saliva|Saliva flow rate,0.001,,
S2|Organism|Saliva|Saliva|Volume,0.00493430137794469,V_slv,
S2|Organism|Saliva|Saliva|pH (saliva),7.4,,
S2|Organism|Saliva|Saliva|Midazolam|Concentration,0,V>0 ? M/V : 0,
S2|Organism|Saliva|SalivaGland|Volume,0.00493430137794469,V_slv,
S2|Organism|Saliva|SalivaGland|Midazolam|Concentration,0,V>0 ? M/V : 0,
S2|Neighborhoods|VenousBlood_pls_VenousBlood_bc|Surface area (blood cells/plasma),36574.8823796369,HCT * A_to_V_bc * 0.6 * V,
S2|Neighborhoods|ArterialBlood_pls_ArterialBlood_bc|Surface area (blood cells/plasma),15900.7114036403,HCT * A_to_V_bc * 0.6 * V,
S2|Neighborhoods|Bone_int_Bone_cell|Surface area (interstitial/intracellular),78766.843119955,(V_bon * 1000 / 28.2)^0.75 * 10 * 1E2,
S2|Neighborhoods|Bone_int_Bone_cell|Midazolam|P (interstitial->intracellular),0.00698012760388256,P * P_int_cell_factor,
S2|Neighborhoods|Bone_int_Bone_cell|Midazolam|P (intracellular->interstitial),0.00698012760388256,P * P_cell_int_factor,
S2|Neighborhoods|Bone_int_Bone_cell|Midazolam|P*SA interstitial -> intracellular,549.802615932285,P_int_cell * SA,
S2|Neighborhoods|Bone_int_Bone_cell|Midazolam|P*SA intracellular -> interstitial,549.802615932285,P_cell_int * SA,
S2|Neighborhoods|Bone_int_Bone_cell|Midazolam|P_cell_int_factor,1,,
S2|Neighborhoods|Bone_int_Bone_cell|Midazolam|P_int_cell_factor,1,,
S2|Neighborhoods|Bone_int_Bone_cell|Midazolam|Partition coefficient (intracellular/plasma),4.65578159939119,((1+X)/(1+Y)*f_iw + f_ew + (10^LogP*f_nl+(0.3*10^LogP+0.7)*f_np)/(1+Y) + (HasStrongBase ? Ka_AP*AP_T*X/(1+Y) : Ka_PR*(IsNeutral ? PR_T2PR_P_Lipoprotein : PR_T2PR_P_Albumin)))*fu,
S2|Neighborhoods|Bone_int_Bone_cell|Midazolam|Partition coefficient (intracellular/water),0.0429573414754147,fu/K_cell_pls,
S2|Neighborhoods|Bone_int_Bone_cell|Midazolam|Partition coefficient (interstitial/water),0.409436696992278,fu/K_int_pls,
S2|Neighborhoods|Bone_pls_Bone_bc|Surface area (blood cells/plasma),15245.8458591811,HCT * A_to_V_bc * 0.6 * V * f_vas,
S2|Neighborhoods|Bone_pls_Bone_int|Surface area (plasma/interstitial),3075.4562292908,k * f_vas_org * V_org,
S2|Neighborhoods|Bone_pls_Bone_int|Midazolam|P (plasma<->interstitial),10,,
S2|Neighborhoods|Bone_pls_Bone_int|Midazolam|Partition coefficient (interstitial/plasma),0.488476,(f_water_int + f_proteins_int_to_pls * (1/fu - f_water_pls)) * fu,
S2|Neighborhoods|Brain_int_Brain_cell|Surface area (interstitial/intracellular),9.88513906729076,(V_brn  * 1000 / 1.671)^0.75 * 0.0006 * 1E2,
S2|Neighborhoods|Brain_int_Brain_cell|Midazolam|P (interstitial->intracellular),0.00698012760388256,P * P_int_cell_factor,
S2|Neighborhoods|Brain_int_Brain_cell|Midazolam|P (intracellular->interstitial),0.00698012760388256,P * P_cell_int_factor,
S2|Neighborhoods|Brain_int_Brain_cell|Midazolam|P*SA interstitial -> intracellular,0.0689995320718141,P_int_cell * SA,
S2|Neighborhoods|Brain_int_Brain_cell|Midazolam|P*SA intracellular -> interstitial,0.0689995320718141,P_cell_int * SA,
S2|Neighborhoods|Brain_int_Brain_cell|Midazolam|P_cell_int_factor,1,,
S2|Neighborhoods|Brain_int_Brain_cell|Midazolam|P_int_cell_factor,1,,
S2|Neighborhoods|Brain_int_Brain_cell|Midazolam|Partition coefficient (intracellular/plasma),10.262520635571,((1+X)/(1+Y)*f_iw + f_ew + (10^LogP*f_nl+(0.3*10^LogP+0.7)*f_np)/(1+Y) + (HasStrongBase ? Ka_AP*AP_T*X/(1+Y) : Ka_PR*(IsNeutral ? PR_T2PR_P_Lipoprotein : PR_T2PR_P_Albumin)))*fu,
S2|Neighborhoods|Brain_int_Brain_cell|Midazolam|Partition coefficient (intracellular/water),0.01948838955868,fu/K_cell_pls,
S2|Neighborhoods|Brain_int_Brain_cell|Midazolam|Partition coefficient (interstitial/water),0.409436696992278,fu/K_int_pls,
S2|Neighborhoods|Brain_pls_Brain_bc|Surface area (blood cells/plasma),2771.92843682238,HCT * A_to_V_bc * 0.6 * V * f_vas,
S2|Neighborhoods|Brain_pls_Brain_int|Surface area (plasma/interstitial),559.165077288245,k * f_vas_org * V_org,
S2|Neighborhoods|Brain_pls_Brain_int|Midazolam|P (plasma<->interstitial),0.00349006380194128,P/2,
S2|Neighborhoods|Brain_pls_Brain_int|Midazolam|Partition coefficient (interstitial/plasma),0.488476,(f_water_int + f_proteins_int_to_pls * (1/fu - f_water_pls)) * fu,
S2|Neighborhoods|Fat_int_Fat_cell|Surface area (interstitial/intracellular),82079.2775609861,(V_fat * 1000 / 14.2)^0.75 * 5 * 1E2,
S2|Neighborhoods|Fat_int_Fat_cell|Midazolam|P (interstitial->intracellular),0.00698012760388256,P * P_int_cell_factor,
S2|Neighborhoods|Fat_int_Fat_cell|Midazolam|P (intracellular->interstitial),0.00698012760388256,P * P_cell_int_factor,
S2|Neighborhoods|Fat_int_Fat_cell|Midazolam|P*SA interstitial -> intracellular,572.923831010177,P_int_cell * SA,
S2|Neighborhoods|Fat_int_Fat_cell|Midazolam|P*SA intracellular -> interstitial,572.923831010177,P_cell_int * SA,
S2|Neighborhoods|Fat_int_Fat_cell|Midazolam|P_cell_int_factor,1,,
S2|Neighborhoods|Fat_int_Fat_cell|Midazolam|P_int_cell_factor,1,,
S2|Neighborhoods|Fat_int_Fat_cell|Midazolam|Partition coefficient (intracellular/plasma),22.3347177541803,((1+X)/(1+Y)*f_iw + f_ew + (10^LogP_ow*f_nl+(0.3*10^LogP_ow+0.7)*f_np)/(1+Y) + (HasStrongBase ? Ka_AP*AP_T*X/(1+Y) : Ka_PR*(IsNeutral ? PR_T2PR_P_Lipoprotein : PR_T2PR_P_Albumin)))*fu,
S2|Neighborhoods|Fat_int_Fat_cell|Midazolam|Partition coefficient (intracellular/water),0.00895466878969477,fu/K_cell_pls,
S2|Neighborhoods|Fat_int_Fat_cell|Midazolam|Partition coefficient (interstitial/water),0.409436696992278,fu/K_int_pls,
S2|Neighborhoods|Fat_pls_Fat_bc|Surface area (blood cells/plasma),10819.5979639525,HCT * A_to_V_bc * 0.6 * V * f_vas,
S2|Neighborhoods|Fat_pls_Fat_int|Surface area (plasma/interstitial),2182.57486426188,k * f_vas_org * V_org,
S2|Neighborhoods|Fat_pls_Fat_int|Midazolam|P (plasma<->interstitial),10,,
S2|Neighborhoods|Fat_pls_Fat_int|Midazolam|Partition coefficient (interstitial/plasma),0.488476,(f_water_int + f_proteins_int_to_pls * (1/fu - f_water_pls)) * fu,
S2|Neighborhoods|Gonads_int_Gonads_cell|Surface area (interstitial/intracellular),1367.45408003821,(V_tes * 1000 / 2.5)^0.75 * 2 * 1E2,
S2|Neighborhoods|Gonads_int_Gonads_cell|Midazolam|P (interstitial->intracellular),0.00698012760388256,P * P_int_cell_factor,
S2|Neighborhoods|Gonads_int_Gonads_cell|Midazolam|P (intracellular->interstitial),0.00698012760388256,P * P_cell_int_factor,
S2|Neighborhoods|Gonads_int_Gonads_cell|Midazolam|P*SA interstitial -> intracellular,9.54500397111657,P_int_cell * SA,
S2|Neighborhoods|Gonads_int_Gonads_cell|Midazolam|P*SA intracellular -> interstitial,9.54500397111657,P_cell_int * SA,
